ID,Unit_ID,Spr_ID,Wording,Fulltext
au_pr_el_13_010393.txt,Spr01,11701,steirische Nationalratsabgeordnete / Elisabeth Grossmann,"Richtung"", zeigt sich die steirische Nationalratsabgeordnete / Elisabeth Grossmann ueber den Vorschlag der OeVP nach einem"
au_pr_el_13_020141.txt,Journ,11802,,
au_pr_el_13_020141.txt,Spr01,11703,OeVP-Gemeindesprecher Abg. Jakob Auer,OeVP-Gemeindesprecher Abg. Jakob Auer zufrieden ueber einen heutigen
au_pr_el_13_020187.txt,Journ,11802,,
au_pr_el_13_020187.txt,Spr01,11011,OeVP- / Generalsekretaer Hannes Rauch,"wollen keine Gigaliner auf Oesterreichs Strassen"", so OeVP- / Generalsekretaer Hannes Rauch. ""Auch die heutige, kuenstliche "
au_pr_el_13_041031.txt,Journ,11804,,
au_pr_el_13_041031.txt,Spr01,11048,"Klubobmann der Gruenen, NAbg. Werner Kogler","stellvertretende Klubobmann der Gruenen, NAbg. Werner Kogler: ""Die"
au_pr_el_13_010008.txt,Journ,11801,,
au_pr_el_13_010008.txt,Spr01,11001,Kanzler Faymann,Rekordarbeitslosigkeit stehe. Fuer Kanzler Faymann ist daher klar:
au_pr_el_13_111060.txt,Journ,11811,,
au_pr_el_13_111060.txt,Spr01,11711,Team Stronach / Gleichbehandlungssprecherin Abg. Martina Schenk,"Beleidigung der Betroffenen"", so Team Stronach / Gleichbehandlungssprecherin Abg. Martina Schenk zur ""Selbstkritik"""
au_pr_el_13_060105.txt,Journ,11051,,
au_pr_el_13_060105.txt,Spr01,11051,"Landesobfrau des BZOe Oberoesterreich, Abg. Ursula Haubner","Erfreut zeigte sich heute die Landesobfrau des BZOe Oberoesterreich, Abg. Ursula Haubner ueber die prominente Platzierung des oberoesterreichischen Spitzenkandidaten Rainer Widmann auf der von BZOe-Obmann Josef Bucher praesentierten Bundesliste. ""Rainer Widmann hat bereits in der Vergangenheit beweisen, dass er mit seiner Ehrlichkeit und seinem herausragendem Einsatz ein starker Vertreter oberoesterreichischer Interessen im Nationalrat ist. Als Landesobfrau bin ich stolz auf die Nominierung unseres oberoesterreichischen Spitzenkandidaten im Spitzenfeld der BZOe-Bundesliste und ich freue mich darauf, auf Landesebene in Form einer starken Doppelspitze mit Rainer Widmann und mit der Unterstuetzung unserer hervorragenden oberoesterreichischen Landesgruppe einen zentralen Beitrag dazu zu leisten, dass das BZOe unter Josef Bucher wieder erfolgreich in den Nationalrat einziehen wird"", so Haubner, die ihrerseits als Wahlkreisspitzenkandidatin fuer das Traunviertel, auf Platz 3 der Landesliste und auf Platz 15 der Bundesliste kandidiert."
au_pr_el_13_060019.txt,Journ,11806,,
au_pr_el_13_060019.txt,Spr01,11052,BZOe-Verfassungssprecher Abg. Herbert Scheibner,"SPOe und OeVP koennten nun einen wichtigen Schritt setzen, damit wir naechste Woche gemeinsam dieses Demokratiepaket noch beschliessen koennen, sagte heute der BZOe-Verfassungssprecher Abg. Herbert Scheibner in seinem Debattenbeitrag im Zuge der Kurzen Debatte. ""Stimmen Sie daher diesem BZOe-Fristsetzungsantrag zu. Wir werden dann Tag und Nacht arbeiten und alles noch versuchen, um einen gemeinsamen Beschluss bei der naechstwoechigen Sondersitzung zusammenzubringen"", so Scheibner weiter.<ORD:65440>"
au_pr_el_13_050209.txt,Journ,11803,,
au_pr_el_13_050209.txt,Spr01,11041,FPOe-Umweltsprecher NAbg. NorbertHofer,"Wien (OTS) - Amuesiert zeigt sich FPOe-Umweltsprecher NAbg. NorbertHofer ueber die Begruendung, mit welcher der Agrochemie-Konzern"
au_pr_el_13_060077.txt,Journ,11806,,
au_pr_el_13_060077.txt,Spr01,11054,BZOe-Buendnissprecher Abg. Mag. Rainer Widmann,"Frank Stronach soll endlich mal seine von ihm selbstauferlegte Transparenz beweisen und Klarheit in seine nun aufgetauchte finanzielle Grasser Zuwendung (Wie mit Herrn Stronach vereinbart""), aus dem letzten Jahr bringen"", forderte heute BZOe-Buendnissprecher Abg. Mag. Rainer Widmann im Zusammenhang mit der Grasser-Rechnung an ""Stronach Consulting"".""Bis spaetestens zur ORF-TV-Konfrontation mit BZOe-Chef Josef Bucher soll Stronach dies tun. Gleichzeitig kann er dann auch, wie von ihm auch schon viele Male versprochen, seinen Steuerbescheid zum Duell mit Josef Bucher mitbringen und offenlegen. Er hat doch nichts zu verbergen, nicht?"", so Widmann.<ORD:65440>"
au_pr_el_13_010129.txt,Journ,11801,,
au_pr_el_13_010129.txt,Spr01,11701,SPOe-Abgeordnete Sonja Stessl-Muehlbacher,Wien (OTS/SK) - SPOe-Abgeordnete Sonja Stessl-Muehlbacher erinnerte im
au_pr_el_13_020033.txt,Journ,11802,,
au_pr_el_13_020033.txt,Spr01,11703,"Axel Melchior, Generalsekretaer der Jungen OeVP","betont Axel Melchior, Generalsekretaer der Jungen OeVP, und weiter: "
au_pr_el_13_020329.txt,Journ,11802,,
au_pr_el_13_020329.txt,Spr01,11703,"LAbg. Mag. Bettina Rausch,  / Bundesobmann-Stellvertreterin der Jungen OeVP","gemacht werden"", zeigt sich LAbg. Mag. Bettina Rausch,  / Bundesobmann-Stellvertreterin der Jungen OeVP, ueberzeugt. ****"
au_pr_el_13_060015.txt,Journ,11806,,
au_pr_el_13_060015.txt,Spr01,11019,BZOe-Buendnisobmann Abg. Josef Bucher,"BZOe-Buendnisobmann Abg. Josef Bucher laesst heute mit einem neuen und innovativen Vorschlag aufhorchen. Studenten, die innerhalb der Mindeststudiendauer mit zwei Toleranzsemestern studieren, sollen kuenftig bei Beendigung ihres Studiums die gesamten Studiengebuehren zurueckerhalten.<ORD:65440>"
au_pr_el_13_041145.txt,Journ,11804,,
au_pr_el_13_041145.txt,Spr01,11704,Korun,Korun zu FALTER-Bericht: Parlamentarische Anfrage an Innenministerin
au_pr_el_13_041145.txt,Spr02,11750,"Wenn Erich Habitzl, Sprecher der StA Wiener Neustadt","Wenn Erich Habitzl, Sprecher der StA Wiener Neustadt, laut FALTER"
au_pr_el_13_020299.txt,Journ,11802,,
au_pr_el_13_020299.txt,Spr01,11703,"Vorsitzende des parlamentarischen  / Wirtschaftsausschusses, OeVP-Abgeordneter Konrad Steindl","verwalten"", so der Vorsitzende des parlamentarischen  / Wirtschaftsausschusses, OeVP-Abgeordneter Konrad Steindl, zu den "
au_pr_el_13_010030.txt,Journ,11801,,
